StudentID,Age,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,Activity
2073,16,18.2641192363,29,1,1,0,0,0,0,0.913127809,_
2074,17,15.9560474442,23,0,0,0,0,1,0,0.923753225,_|harp
2075,15,18.4291547243,19,0,0,0,1,1,0,1.8435970826,_|swimming|violin
2076,15,19.5701193387,13,0,0,0,0,0,0,2.0966454405,_
2077,16,0.2134025401,23,1,0,0,1,0,0,0.8753671239,_|handball
2078,15,12.4548255275,23,1,0,0,1,0,0,1.449000321,_|handball
2079,16,8.2567879552,6,1,0,0,0,1,0,3.0811935548,_|tuba
2080,15,17.1970898067,25,0,1,1,0,0,0,1.1187524054,_|sculpture
2081,17,5.0362940402,12,0,1,0,0,0,0,2.0622007001,_
2082,15,19.6205897823,21,0,1,0,1,0,0,1.5629116353,_|boxing
2083,15,12.2741593909,7,0,1,0,0,1,0,2.4928381077,_|bass
2084,18,15.8707480446,22,0,1,0,0,1,0,1.1001720411,_|saxophone
2085,16,1.7119910565,4,0,1,0,0,0,0,2.6935985159,_
2086,15,3.6691576952,11,1,0,0,0,0,0,1.6848422067,_
2087,15,15.1680734607,12,0,0,1,0,1,0,2.4235853670000003,_|drawing|guitar
2088,18,0.4397304408,28,0,1,1,1,0,0,0.405052613,_|hockey|theater
2089,18,16.3375597179,19,0,0,0,0,0,0,0.6513407024,_
2090,16,0.2789803738,13,0,1,0,0,0,0,1.7948597503,_
2091,18,13.1423767812,27,1,1,0,1,0,0,0.9636319308,_|handball
2092,17,7.3018784046,17,0,1,0,0,0,0,1.9307827969,_
2093,18,12.2298970544,26,0,0,1,1,0,0,0.9943347507,_|swimming|theater
2094,17,13.9206281398,23,1,0,1,0,0,0,1.3543270341,_|dancing
2095,16,6.8495043837,24,0,1,1,0,1,0,0.7035731438,_|writing|tuba
2096,16,2.1592489622,19,0,1,0,1,0,0,1.5239451552,_|criket
2097,16,1.392917355,3,1,0,1,0,0,0,3.3586942692,_|writing
2098,16,11.7787204513,20,1,1,0,0,0,0,1.7656951732,_
2099,16,10.4131070747,17,0,1,0,0,0,0,1.7874025962000002,_
2100,17,14.8440201824,6,0,0,0,1,1,1,3.1540232457,_|boxing|bass|harp
2101,17,10.1947102001,14,0,1,1,1,0,1,2.0051447129,_|criket|painting|cello
2102,16,8.4489158006,20,1,0,1,0,0,0,1.7207596503,_|dancing
2103,18,7.9617435647,5,0,0,0,1,0,1,3.1270562241,_|criket|violin
2104,15,0.528938052,15,1,0,0,0,0,0,1.4419187565,_
2105,16,6.7111440339,19,1,1,1,0,0,1,1.6209212385,_|sculpture|saxophone
2106,18,19.5204031505,23,1,1,1,1,0,0,2.1962173499,_|boxing|painting
2107,15,17.4711115245,7,0,0,0,1,0,0,3.1030753434,_|softball
2108,16,6.5875613407,27,0,1,1,0,0,0,0.4736233955,_|dancing
2109,16,11.7559081013,20,0,1,0,0,0,0,1.0438658671,_
2110,17,16.9459349107,15,1,1,1,0,0,0,2.3855306706,_|sculpture
2111,15,8.825486735,27,0,0,0,1,0,0,0.2701103141,_|marathon
2112,15,0.359157275,21,0,0,0,1,0,1,0.4389817406,_|fencing|saxophone
2113,18,1.4902092364,15,0,0,1,0,1,0,1.5580598554,_|writing|harp
2114,17,10.207854427,2,0,1,1,1,0,0,3.6809613444,_|handball|dancing
2115,17,19.3887875135,16,0,0,0,1,0,0,2.1105837595,_|criket
2116,17,13.8641908444,8,0,1,0,1,1,0,3.291540841,_|basketball|saxophone
2117,17,1.4183238288,24,0,1,0,0,0,0,0.4277633542,_
2118,15,3.7872175158,2,0,1,0,0,0,0,2.8464874687,_
2119,15,15.4264628643,19,0,1,1,0,1,1,1.772355433,_|theater|singing|singing
2120,16,16.8287951991,28,1,0,0,0,0,0,0.7975176692,_
2121,16,12.3538917238,6,1,1,1,1,0,0,3.5209314528,_|fencing|writing
2122,17,12.8884633926,17,0,0,0,1,0,0,1.5913657381,_|football
2123,17,0.5667490077,11,0,1,1,0,0,0,1.8640736524,_|sculpture
2124,17,16.5706051916,18,1,1,0,1,0,0,2.4118406224,_|marathon
2125,16,15.7655041634,15,0,1,0,0,0,0,2.1376920882,_
2126,18,5.1807028821,21,0,1,0,0,0,0,1.0733333899,_
2127,18,14.1735343993,26,0,0,1,0,0,0,0.3124795813,_|theater
2128,16,4.2970921285,23,0,0,0,0,0,0,0.5022261210000001,_
2129,16,0.806603221,16,0,1,0,0,1,0,1.4903088969,_|harp
2130,16,4.0227308518,19,1,0,1,0,0,0,0.8765441059,_|writing
2131,16,3.5725775351,14,1,0,1,1,0,0,2.051919032,_|hockey|writing
2132,16,6.7549599347,0,0,0,1,0,0,0,3.2943324371,_|painting
2133,16,8.3689899435,1,0,0,0,0,0,0,2.6078393525,_
2134,17,10.17077783,7,0,0,0,0,0,0,2.2070019814,_
2135,17,9.5350775102,21,0,1,1,1,0,0,1.6293558958,_|fencing|drawing
2136,17,5.4134921193,24,0,1,0,0,0,0,0.4937411352,_
2137,17,0.5834133715,1,0,0,0,1,1,0,3.2043131813,_|hockey|singing
2138,16,12.1020324447,18,1,1,0,0,0,0,2.068111785,_
2139,18,7.9148965969,8,0,0,1,0,0,1,2.2813450061,_|drawing|violin
2140,15,5.9734431478,8,1,0,0,1,0,0,2.4821724082,_|tennis
2141,16,17.3388208566,12,0,1,1,0,1,0,2.6221790018,_|sculpture|clarinet
2142,15,14.934866156,5,0,1,0,0,1,0,3.3505919789,_|guitar
2143,18,17.1553109674,29,0,0,1,0,1,0,0.841175754,_|painting|drum
2144,17,9.8996558942,14,0,1,1,0,1,0,2.3719829148,_|writing|singing
2145,18,2.6186250425,18,1,1,0,1,0,0,1.922591349,_|criket
2146,16,13.9244287224,20,0,0,0,0,0,0,1.0075173084,_
2147,17,4.1214755987,14,0,0,1,0,0,0,1.5538733401,_|writing
2148,16,8.8245933818,17,0,1,0,0,0,0,1.2476927958,_
2149,17,1.300015779,6,0,0,1,0,0,0,2.4607435271,_|painting
2150,15,16.5061680485,25,0,0,1,0,1,1,0.963340431,_|drawing|trombone|singing
2151,15,2.518812821,10,0,1,0,0,0,0,2.0836979859,_
2152,15,18.061950141,7,1,0,0,0,1,0,2.9421988417,_|drum
2153,18,17.2846120452,5,1,0,0,0,1,0,3.1794507681,_|guitar
2154,16,9.2916552888,7,0,0,1,0,0,0,2.6273372962,_|dancing
2155,18,14.8873640861,1,0,1,0,0,1,0,3.1094935789,_|bass
2156,15,12.3889014764,18,0,0,1,0,0,0,1.4229175121,_|writing
2157,16,16.0615128468,15,0,0,1,1,0,0,2.0582044841,_|football|dancing
2158,15,8.6361020157,6,1,0,0,0,0,1,2.9170109834,_|singing
2159,18,15.7161696849,9,1,0,0,1,0,0,3.1844421071,_|football
2160,18,9.2491363413,11,0,1,0,0,1,0,2.6053753688,_|saxophone
2161,18,18.8193157569,16,0,1,1,1,0,0,2.3460257414,_|softball|painting
2162,15,9.7274420165,6,1,0,0,0,0,0,2.2394639859,_
2163,16,9.2523854387,21,1,1,0,0,0,0,1.7511633576,_
2164,16,15.7014372313,7,0,1,1,1,0,0,2.9527215672,_|rugby|theater
2165,15,16.4315538352,6,0,1,0,1,0,0,3.0721366065,_|basketball
2166,16,11.0897822864,3,0,0,0,0,0,0,2.8093115388000003,_
2167,15,3.5959562699000003,2,1,0,0,0,0,0,2.6440598613,_
2168,16,9.3551646192,18,0,1,1,0,0,1,1.3974290949,_|theater|trombone
2169,17,19.3614500582,14,1,0,0,0,0,0,2.4400605261,_
2170,17,15.0597238608,3,0,0,0,0,0,0,2.6268192377,_
2171,18,16.2232520776,24,0,1,1,1,0,0,1.4684288846,_|athletic|drawing
2172,17,0.6565099764,8,0,1,0,0,1,0,2.3806669166,_|bass
2173,17,9.3571892527,12,1,0,1,0,0,0,2.3034533493,_|theater
2174,17,12.9324226732,17,0,1,0,0,0,0,1.5961281034,_
2175,15,16.6006536726,20,1,0,0,1,0,0,1.6853891464,_|swimming
2176,17,0.9854730717,15,0,1,0,1,0,0,1.8970003504,_|boxing
2177,17,17.0487777128,0,1,0,0,0,0,0,3.4967765446,_
2178,18,10.9680187348,3,1,0,0,0,1,0,3.3612308583,_|bass
2179,17,3.9462794115,17,0,0,0,0,0,1,0.8217016698,_|singing
2180,17,6.345104329,7,1,0,0,0,1,1,2.6404761357,_|saxophone|violin
2181,16,5.638591035,19,0,0,0,0,1,0,0.8972169272,_|synthesizer
2182,18,10.6171806858,15,0,0,0,1,1,0,1.6746762184,_|handball|clarinet
2183,18,1.0337135982,20,0,1,0,1,0,0,0.9063537435,_|tennis
2184,18,3.17072317,10,1,0,0,0,1,0,2.4190289369,_|singing
2185,18,16.2538608675,19,1,1,1,0,0,0,2.1314470687,_|theater
2186,18,2.6520798149,20,0,0,0,0,0,1,1.0308026589,_|bass
2187,18,4.6679253892,20,1,1,0,0,0,1,1.5095198602000002,_|singing
2188,15,9.0674121121,20,0,0,1,1,1,0,1.7892398367,_|marathon|theater|trumpet
2189,17,10.3424177623,26,1,0,0,0,0,0,0.5964170171000001,_
2190,18,15.2722095923,18,0,0,0,0,0,0,1.4145556778,_
2191,17,8.9466485333,22,0,0,0,1,1,0,1.2421763242,_|fencing|drum
2192,17,15.7972924207,18,0,1,1,0,0,0,1.9347838119,_|writing
2193,15,12.3669261409,17,0,1,0,1,0,0,2.315769875,_|basketball
2194,18,2.2619947885,18,0,0,1,1,0,0,1.8186125605,_|tennis|dancing
2195,16,3.1266287679,10,0,0,1,1,1,1,2.3631214598,_|hockey|drawing|singing|tuba
2196,15,8.740674509,2,0,0,0,0,0,0,2.7913394031000003,_
2197,16,7.9377878618,7,1,0,1,0,0,0,2.9545340838,_|writing
2198,17,14.8708853927,19,0,1,0,0,0,1,1.8128870432,_|violin
2199,17,11.6147427959,18,1,0,0,0,0,0,1.1414565556,_
2200,15,7.76266162,9,0,0,0,1,0,0,2.2953622804,_|softball
2201,15,3.415205669,15,0,0,1,0,0,0,1.6771008019,_|dancing
2202,16,4.5367420465,4,0,0,0,0,0,0,2.752163931,_
2203,18,11.5100203694,19,1,0,0,0,0,0,1.2014445825,_
2204,16,8.468776098,8,1,0,1,1,1,1,2.9011856069,_|fencing|writing|bass|clarinnete
2205,15,10.2985501772,7,0,0,1,0,0,0,2.6768273943,_|writing
2206,16,3.4135487060000003,10,0,0,1,0,0,0,2.2976399126,_|theater
2207,15,13.2581250469,15,0,0,0,0,0,0,1.4514410214,_
2208,16,17.0507748171,6,0,1,0,1,0,0,2.9817868743,_|hockey
2209,15,5.1587901357,14,1,0,0,0,1,1,1.4152214905,_|tuba|synthesizer
2210,15,9.8302845166,23,0,0,1,0,0,0,0.9285393441,_|writing
2211,15,19.5105465804,28,0,0,0,0,0,1,0.9840317826,_|bass
2212,18,6.664834811,20,1,0,1,0,0,1,1.3829357049,_|writing|trumpet
2213,16,11.9009268985,19,1,0,0,1,0,0,1.8638998218,_|tennis
2214,16,1.803914004,22,0,1,1,1,0,0,1.2284288473,_|handball|sculpture
2215,16,12.1203000496,16,0,1,1,0,1,0,2.137393265,_|writing|singing
2216,15,1.7926354661,5,0,0,1,0,1,0,2.434532444,_|dancing|guitar
2217,16,19.1847087065,14,0,1,0,0,0,0,2.2564883117,_
2218,16,14.3132530414,7,0,0,0,1,0,0,2.6891551121,_|tennis
2219,15,15.7631957627,6,1,0,0,0,0,0,3.1312358848,_
2220,17,14.0820872154,1,1,1,0,1,0,0,3.7702839726,_|marathon
2221,15,11.7945807215,29,0,1,0,1,0,0,0.7995911977,_|tennis
2222,16,8.9982556217,12,0,1,1,1,0,0,2.9646682309,_|boxing|drawing
2223,15,17.1674675952,29,0,0,0,1,0,0,0.7027603189,_|swimming
2224,17,19.1367133509,22,0,0,1,0,1,0,1.1936177713,_|theater|trumpet
2225,15,9.9807234581,28,0,0,0,1,0,0,0.2999519062,_|marathon
2226,16,18.6307009831,5,0,1,0,1,0,0,3.2995788734,_|criket
2227,17,11.6666581998,28,0,0,0,0,0,0,0.2123670952,_
2228,18,10.7676837379,4,0,1,1,1,1,0,3.5261250378,_|swimming|dancing|violin
2229,16,9.0896546591,19,0,0,0,1,0,0,1.611737954,_|hockey
2230,17,4.1857552306,0,0,0,1,1,0,0,3.3430508641,_|football|writing
2231,17,0.0743932164,28,0,1,0,0,0,0,0.0264686611,_
2232,18,4.8301245371,17,0,1,1,0,0,0,1.6364031104,_|painting
2233,15,10.1944634321,14,0,0,0,0,0,0,1.7097013784,_
2234,15,7.5991990452,22,0,1,0,1,1,0,1.4851118281,_|criket|synthesizer
2235,16,8.9697045601,9,0,0,1,1,0,0,2.9994091469,_|criket|drawing
2236,18,19.6129643913,2,1,0,1,0,0,0,3.5154158296,_|writing
2237,15,7.0054474134,4,0,1,0,0,0,0,2.9181391276,_
2238,18,9.0436587872,23,0,1,1,1,0,0,1.3622335994,_|boxing|drawing
2239,15,2.6703110271,28,0,1,0,0,0,0,0.2050679601,_
2240,17,0.9591546487,12,0,1,1,0,1,0,2.2332394663,_|writing|harp
2241,15,15.5081902918,7,1,1,0,1,0,0,3.1593029385,_|swimming
2242,18,11.4136635014,21,1,1,0,0,1,0,1.9946117032,_|trumpet
2243,17,15.2140961209,20,0,0,0,0,0,1,0.9990885439,_|synthesizer
2244,17,2.9972559777,28,0,1,1,1,0,0,0.5219557257,_|handball|painting
2245,17,11.4365754237,1,0,1,1,0,0,0,3.4636875491,_|dancing
2246,18,5.0728494868,8,0,0,0,1,0,0,1.9879647265,_|softball
2247,16,4.5612363380000005,16,0,0,1,0,0,1,1.6819048044,_|dancing|drum
2248,16,0.2305202811,26,0,0,0,0,0,0,0.112635059,_
2249,16,2.6068144714,17,0,1,1,0,0,1,1.9079839135,_|painting|clarinnete
2250,18,6.18536223,12,0,0,0,0,0,0,1.1979333311,_
2251,17,2.3375752118,0,1,1,0,0,0,0,3.2152726849,_
2252,16,19.7171688082,11,0,0,0,0,0,0,2.1902692587,_
2253,18,6.1726529705,19,0,0,0,0,1,0,1.1509661314,_|clarinet
2254,16,2.606478934,19,0,1,0,0,0,1,0.6901513451,_|clarinet
2255,15,3.9816462566,20,0,0,1,0,0,0,1.5199552921,_|dancing
2256,16,11.7540645668,4,1,0,0,0,0,0,3.1689886101,_
2257,16,1.2808704773,7,0,0,1,0,0,0,1.8081645588,_|theater
2258,17,17.2486826028,26,1,1,1,0,0,0,1.1158787303,_|painting
2259,18,19.2299935847,14,0,1,0,0,0,0,2.0033079798,_
2260,17,4.9349484133,26,1,1,0,0,0,0,0.8897149151,_
2261,17,9.0019053718,2,1,1,1,1,0,0,3.9846736027,_|fencing|sculpture
2262,17,0.4426890206,5,0,0,1,0,0,0,2.3254340649,_|theater
2263,17,12.8142044945,27,0,0,1,0,1,0,0.6133163316,_|writing|synthesizer
2264,17,8.2785211611,12,1,0,1,1,1,0,2.7122297427,_|criket|painting|guitar
2265,16,5.401169322,11,0,0,0,0,1,0,2.0966162114,_|singing
2266,17,4.1367422123,18,0,0,1,0,0,0,1.1830638503,_|painting
2267,17,13.0804615532,28,0,0,0,0,1,0,0.5601746057,_|clarinet
2268,18,8.3243406206,17,0,1,0,0,0,0,1.1674254128,_
2269,15,3.5931857806,23,0,0,1,0,0,1,0.9231815615,_|writing|cello
2270,16,13.7821816297,0,0,1,1,0,0,0,3.8412862485,_|sculpture
2271,16,11.3014456607,24,0,1,1,1,0,0,1.2128807515,_|tennis|theater
2272,16,17.1734410986,26,0,1,0,0,1,0,0.9621492199,_|singing
2273,17,2.3495179775,6,1,1,1,0,0,0,2.5020091336,_|writing
2274,17,15.7133320389,11,0,1,1,0,0,0,2.4562237944,_|painting
2275,17,13.4703357363,9,1,0,1,0,0,0,2.6465569606,_|drawing
2276,18,2.3002187366,28,1,0,0,0,0,0,0.3817684952,_
2277,15,13.8964145974,11,1,0,1,1,0,0,2.3961390951,_|criket|dancing
2278,17,8.8309457776,10,1,0,0,1,1,0,2.5956488626,_|athletic|violin
2279,15,18.8996957111,3,1,1,1,1,0,0,4.0,_|swimming|dancing
2280,18,2.8322270124,18,1,1,1,0,0,0,1.419522635,_|painting
2281,16,12.8566678163,5,0,1,1,1,0,0,3.4326847084,_|hockey|writing
2282,17,7.6396009093,24,0,0,0,0,0,1,0.1293067519,_|harp
2283,15,19.1362934118,8,1,1,0,0,0,0,2.9289482377,_
2284,15,6.5994979058,19,0,0,0,0,0,0,0.9471334632,_
2285,17,19.2437181898,9,1,1,0,1,0,0,2.9995441039,_|fencing
2286,16,18.029717022,4,1,0,1,0,0,0,3.0553862954,_|drawing
2287,16,5.4076647062,26,0,0,0,0,0,0,0.0,_
2288,16,16.0708355365,12,1,0,0,1,0,1,2.7458587984,_|football|drum
2289,18,19.9120840361,8,0,1,1,0,1,1,3.2146284257,_|sculpture|trombone|clarinet
2290,15,5.0532600434,1,0,0,0,0,1,0,3.4154133242,_|clarinet
2291,15,8.7355433865,17,0,0,1,0,0,1,1.4693892718,_|dancing|cello
2292,15,10.4036147313,20,0,1,0,0,0,0,1.5521129377,_
2293,18,5.8986227161,0,0,1,0,0,0,0,3.5484598261,_
2294,15,0.3052967929,23,0,0,1,0,0,0,0.1926251117,_|theater
2295,18,4.402584884,20,0,1,0,0,0,0,1.3489974203,_
2296,16,5.6387376868,11,1,0,0,1,0,0,2.1431050689,_|fencing
2297,17,8.8719940264,9,0,0,0,1,0,1,2.4713865329,_|athletic|drum
2298,15,3.4220495683,1,0,0,0,1,0,0,3.2054253344,_|boxing
2299,15,17.4650871338,27,0,0,1,0,0,0,0.4541144381,_|dancing
2300,16,14.0982226546,8,1,0,1,0,0,0,2.8098332075,_|dancing
2301,17,1.7040095512,1,1,0,0,0,0,0,2.9975056084,_
2302,18,13.0018490228,22,0,0,1,1,0,1,1.1761890337,_|marathon|drawing|tuba
2303,17,13.0731295281,23,0,1,1,1,1,0,1.6689245458,_|athletic|sculpture|saxophone
2304,16,19.1244234729,29,1,1,1,1,0,0,1.623004075,_|boxing|painting
2305,16,0.0604174271,21,0,0,0,0,0,1,0.5177931284,_|violin
2306,17,4.9586489961,13,0,0,1,0,0,0,1.9461006983,_|drawing
2307,18,18.5558295875,10,0,1,0,1,0,0,2.815003048,_|criket
2308,18,18.642678308,22,0,1,1,0,0,0,1.2481825668,_|drawing
2309,15,14.4117283874,10,1,1,1,0,0,0,2.7590143434,_|theater
2310,18,15.315266421,16,0,0,0,1,0,0,1.921294208,_|football
2311,17,1.8296591586,3,0,0,0,0,0,0,2.7322906759,_
2312,16,10.2775166956,12,0,1,0,0,0,0,2.2286086189,_
2313,15,4.6316598258,6,1,0,0,0,1,0,2.6116884726,_|cello
2314,15,3.6243608723,15,1,1,0,0,1,0,2.1977767272,_|clarinnete
2315,16,16.2060659825,0,1,1,1,0,0,0,3.3355067927,_|theater
2316,18,2.7007627336,12,0,0,0,0,0,0,1.7215979626,_
2317,16,9.3730327399,0,0,0,0,1,1,1,3.2879731984,_|athletic|clarinnete|synthesizer
2318,18,18.7715647917,10,1,1,0,0,0,0,2.5619645568,_
2319,16,3.7166411113,5,0,0,0,0,0,0,2.358571866,_
2320,17,19.5598684748,19,1,0,0,0,0,0,1.4976736543,_
2321,18,19.8857597152,2,0,1,1,0,0,0,3.5172371287,_|drawing
2322,17,11.1123430936,11,0,1,0,0,0,0,2.4040898199000003,_
2323,15,3.4028548035,4,0,0,1,1,1,1,2.5172289819,_|criket|drawing|drum|trumpet
2324,16,6.3220977588,8,1,0,0,0,0,0,2.4352442824,_
2325,15,8.4898566535,25,1,1,1,0,0,0,1.2832275063,_|writing
2326,15,6.1864844872,25,0,1,0,1,0,0,1.0994343045,_|basketball
2327,15,5.6127115975,11,0,1,1,0,0,0,2.191196795,_|painting
2328,15,19.4445941843,29,1,1,1,0,1,0,1.5844787641,_|dancing|violin
2329,16,3.0672965483,29,0,0,1,0,0,0,0.4757308334,_|sculpture
2330,15,14.6665581743,27,1,0,1,0,0,0,1.2072685461,_|painting
2331,16,0.0082057888,26,0,0,1,0,0,0,0.264924163,_|theater
2332,16,11.923653388,9,0,0,1,0,0,0,2.7066596203,_|writing
2333,17,18.3188600791,18,0,0,1,0,0,0,1.5304278892,_|writing
2334,18,5.7586818819,4,0,0,1,1,0,1,3.1274525276,_|marathon|drawing|violin
2335,18,3.7105195052,25,0,1,1,0,0,0,1.0036141457,_|dancing
2336,16,13.0335958976,4,0,1,0,0,0,1,3.3692186048,_|clarinnete
2337,17,14.252028146,8,0,1,0,0,0,0,2.7913861085,_
2338,16,13.760610379,26,0,0,1,0,0,0,0.6735259457,_|dancing
2339,16,6.3863376004,27,0,0,0,0,0,0,0.3375541414,_
2340,16,5.0440480432,25,1,0,1,0,0,0,0.8868894158,_|writing
2341,17,19.1183759992,26,0,1,0,1,1,0,1.5066627734,_|hockey|harp
2342,18,18.4659901654,19,0,0,0,1,1,0,1.7051993889,_|swimming|violin
2343,17,9.1463321979,16,0,0,1,0,0,1,1.9727914139,_|theater|trombone
2344,15,16.9238773231,9,0,0,0,1,0,0,2.6260828288,_|handball
2345,17,9.0464695527,20,1,1,0,0,0,0,1.671968653,_
2346,17,8.4877803615,0,0,1,0,0,0,0,3.0937609253,_
2347,17,3.135258952,21,1,1,0,1,0,1,1.6433737596,_|criket|guitar
2348,17,8.5281211298,27,0,0,1,1,0,0,0.3392066993,_|criket|dancing
2349,18,10.748338772,15,0,0,0,0,1,1,1.9263590677,_|singing|clarinet
2350,15,0.4500865486,25,0,0,1,0,0,0,0.4499062079,_|drawing
2351,18,8.8822601035,25,1,0,0,0,0,0,0.7095708393,_
2352,18,15.6271243679,14,1,0,1,0,0,1,1.7482796824,_|theater|singing
2353,17,13.6009211275,22,0,0,0,1,0,0,0.9721682581,_|football
2354,16,12.7031397773,16,1,0,0,0,0,1,1.9349357841,_|harp
2355,16,18.1911085687,25,0,0,0,0,1,0,0.6903478839,_|clarinnete
2356,18,0.3606401965,19,1,0,0,0,0,0,0.7303661593,_
2357,18,11.1409517238,24,0,1,0,0,0,1,0.6822651648,_|harp
2358,17,15.7469769682,12,0,1,1,1,0,0,3.0234824828,_|tennis|sculpture
2359,18,10.826707654,0,0,1,0,1,1,0,3.729652301,_|hockey|bass
2360,17,6.4779110516,24,1,0,0,0,0,0,0.8419632254,_
2361,16,2.7250113018,7,1,0,0,0,0,0,2.5841742786,_
2362,16,17.7512614363,4,1,1,1,0,0,0,3.3721260428,_|drawing
2363,15,9.4152478478,5,1,0,0,0,0,0,3.060805402,_
2364,16,17.5623039397,22,0,1,0,0,0,0,1.1680520002,_
2365,18,11.7170424487,19,1,0,0,0,0,0,1.3492561219,_
2366,16,13.4838423323,29,1,1,1,0,0,0,1.1179648264,_|sculpture
2367,17,16.0852230876,13,0,1,1,0,1,0,2.5786677343,_|painting|singing
2368,16,13.183110892,21,0,1,0,1,0,0,1.6255519548,_|rugby
2369,15,7.9610968136,22,0,1,0,0,0,1,0.9340163958,_|violin
2370,16,10.2726676786,10,1,0,0,1,0,1,2.7026383401,_|swimming|synthesizer
2371,17,16.0609104935,5,1,0,1,0,0,0,2.9640092632,_|writing
2372,17,7.4730059275,10,1,0,0,1,0,0,2.2674581317,_|softball
2373,18,7.7624291354,12,1,0,1,0,0,0,1.7536230684,_|painting
2374,16,1.9138023212,11,1,0,0,1,0,0,2.0232340816,_|basketball
2375,17,18.2916887044,21,1,0,0,0,0,0,1.6780125322,_
2376,15,1.8207262989,1,1,1,0,1,1,0,3.6598364053,_|swimming|bass
2377,18,12.964183549,20,0,0,1,1,0,0,1.3627443692,_|marathon|painting
2378,15,8.2638895761,2,0,0,1,0,0,0,2.8138057681,_|painting
2379,16,8.1123878051,22,0,0,1,0,0,0,1.3027119835,_|writing
2380,16,13.5910367315,3,1,0,0,1,0,1,3.3839114785,_|swimming|harp
2381,16,1.3418746526,16,0,0,0,1,0,0,1.378751308,_|softball
2382,18,11.874115659,27,0,1,0,1,0,0,0.7314868671,_|boxing
2383,17,15.4406357194,27,0,0,0,1,0,0,0.4005694786,_|softball
2384,18,16.5642551577,21,0,0,0,1,1,0,1.7290731667,_|basketball|synthesizer
2385,15,3.4106077879,5,0,0,0,0,0,0,2.6156537649,_
2386,18,17.9483810016,6,0,0,0,0,1,1,2.9869427371,_|violin|trumpet
2387,15,13.1229218369,14,0,1,0,0,0,0,2.1269889707,_
2388,18,17.6370960164,10,0,0,1,0,1,0,2.7081110403,_|theater|harp
2389,17,9.7056143422,23,0,0,0,0,0,0,0.8157773689000001,_
2390,15,10.8406669019,2,0,0,1,0,0,0,2.5244238951,_|dancing
2391,16,18.3807655406,29,0,1,0,0,0,0,0.9082386041,_
2392,16,17.9981908671,5,0,0,1,0,0,0,3.0556902075,_|writing
2393,18,8.9632174674,25,0,1,0,0,0,1,0.8379468985,_|guitar
2394,16,5.4882526327,1,0,0,0,0,0,0,2.8335761108,_
2395,15,7.8634086913,28,1,0,1,0,0,0,0.7852135677000001,_|dancing
2396,16,7.7552865706,13,0,1,0,0,0,1,1.8856147855,_|bass
2397,17,5.7373374997,8,0,0,1,1,0,0,2.7012305083,_|handball|sculpture
2398,17,5.3715920867,17,0,0,1,0,0,0,1.5219159012,_|painting
2399,18,17.2212587296,18,0,0,0,1,0,0,1.8797259867,_|hockey
2400,15,1.3972384137,11,0,0,1,0,1,0,2.0373480174,_|painting|synthesizer
2401,17,13.552223642,12,0,1,1,0,0,0,2.5206736750000003,_|writing
2402,17,3.4564010291,25,0,0,0,0,0,0,0.136165908,_
2403,15,6.8901178679,11,0,1,1,0,0,0,1.9746552454,_|painting
2404,16,1.2308606827,11,0,0,1,0,1,0,2.1949803719,_|writing|bass
2405,16,5.3994727371,17,1,0,0,0,1,0,1.7179959243,_|saxophone
2406,18,15.3684214223,8,0,1,0,1,0,0,2.5103287212,_|softball
2407,16,17.7003064909,16,1,0,0,1,1,0,2.4349505569,_|swimming|trombone
2408,15,4.430543038,20,0,0,1,1,0,0,1.3550534624,_|softball|theater
2409,17,9.2709567852,15,0,0,1,1,0,1,1.5452551045,_|football|painting|trumpet
2410,16,9.4064809587,16,0,0,1,0,0,1,1.6190305128,_|painting|tuba
2411,18,17.4715061152,20,1,1,0,0,0,0,2.0207416516,_
2412,16,15.2559810575,23,0,0,0,0,0,1,0.9835769974,_|saxophone
2413,15,10.2615443674,7,0,0,1,0,0,1,2.0624682673,_|painting|clarinet
2414,18,13.4149440094,10,0,1,0,1,0,0,2.6441942091,_|softball
2415,16,16.9471010782,23,0,0,1,1,0,0,1.3478638292,_|boxing|drawing
2416,18,0.1907790805,1,1,0,1,1,0,0,3.0552539819,_|marathon|sculpture
2417,15,8.057800621,7,0,0,0,1,0,0,2.5136927149,_|basketball
2418,17,18.1448633455,11,0,1,0,0,0,0,2.3403719144,_
2419,15,14.8062606169,20,0,1,0,0,0,0,1.5820932662,_
2420,15,10.8568274867,0,0,1,1,0,1,0,3.5655241629,_|sculpture|tuba
2421,15,10.5928905407,22,0,0,1,1,0,0,1.6014725497,_|hockey|sculpture
2422,15,6.9554019521,12,0,1,1,1,0,0,2.6372664286000003,_|handball|dancing
2423,17,10.4104106728,21,0,0,0,0,0,1,0.9052099483,_|bass
2424,17,13.1076639893,20,1,0,0,0,0,0,1.5767564706,_
2425,18,8.3672607686,16,0,1,1,0,1,0,1.7850518079,_|theater|tuba
2426,16,14.2830629278,13,1,0,0,0,0,0,1.8800650933,_
2427,17,17.2246445452,13,0,0,1,1,0,0,2.5552231051,_|fencing|theater
2428,17,3.0936969637,15,0,1,0,0,0,0,1.5743060883000002,_
2429,16,9.0309404563,16,0,1,0,0,1,0,1.8138466223,_|trumpet
2430,17,8.1604018257,5,1,0,0,0,0,0,2.5844682625,_
